Day-Month,Hour,Average Day-ahead Price (EUR/MWh)
06-01,12,100.08666666666666
06-01,13,80.62666666666667
06-01,14,66.59333333333333
06-01,15,62.606666666666676
06-01,16,60.04666666666666
06-01,17,82.50666666666666
06-01,18,104.53000000000002
06-01,19,120.00666666666666
06-01,20,134.9
06-01,21,146.2
06-01,22,143.09666666666666
06-01,23,136.90666666666667
06-01,24,124.16000000000001
06-02,1,101.73666666666666
06-02,2,92.78666666666668
06-02,3,86.95333333333333
06-02,4,81.19333333333334
06-02,5,84.69
06-02,6,88.53666666666665
06-02,7,105.35333333333334
06-02,8,110.18333333333334
06-02,9,105.0
06-02,10,91.02999999999999
06-02,11,77.39999999999999
06-02,12,67.82333333333334
06-02,13,60.98666666666667
06-02,14,42.676666666666655
06-02,15,35.27333333333333
06-02,16,37.26
06-02,17,60.23333333333333
06-02,18,81.95
06-02,19,103.48333333333333
06-02,20,128.03666666666666
06-02,21,140.22666666666666
06-02,22,142.01
06-02,23,128.72
06-02,24,113.60666666666667
06-03,1,119.25333333333333
06-03,2,108.66000000000001
06-03,3,108.37
06-03,4,103.43333333333334
06-03,5,104.35666666666667
06-03,6,110.05
06-03,7,133.87
06-03,8,152.97333333333333
06-03,9,134.24333333333334
06-03,10,113.23333333333333
06-03,11,86.97333333333331
06-03,12,66.60000000000001
06-03,13,69.86999999999999
06-03,14,60.72666666666667
06-03,15,61.69
06-03,16,66.26
06-03,17,61.54333333333333
06-03,18,101.33666666666666
06-03,19,117.46333333333332
06-03,20,140.97666666666666
06-03,21,167.87
06-03,22,156.77666666666667
06-03,23,139.23999999999998
06-03,24,113.84666666666668
06-04,1,120.81333333333333
06-04,2,113.55
06-04,3,110.44
06-04,4,104.18
06-04,5,103.09333333333332
06-04,6,107.46666666666665
06-04,7,124.66333333333334
06-04,8,132.83666666666667
06-04,9,122.49000000000001
06-04,10,102.98333333333333
06-04,11,85.50333333333333
06-04,12,64.94333333333333
06-04,13,50.546666666666674
06-04,14,-6.913333333333337
06-04,15,-1.509999999999998
06-04,16,15.613333333333332
06-04,17,56.13333333333333
06-04,18,83.06333333333333
06-04,19,112.30333333333333
06-04,20,123.66666666666667
06-04,21,136.08
06-04,22,137.25
06-04,23,131.11333333333334
06-04,24,107.66333333333334
06-05,1,98.79666666666667
06-05,2,86.00333333333333
06-05,3,83.27
06-05,4,83.95
06-05,5,78.95
06-05,6,90.59666666666668
06-05,7,101.53666666666668
06-05,8,117.59333333333332
06-05,9,111.81666666666666
06-05,10,99.88
06-05,11,91.0
06-05,12,86.50999999999999
06-05,13,85.66333333333334
06-05,14,82.00333333333333
06-05,15,81.57666666666667
06-05,16,70.31666666666666
06-05,17,82.29666666666667
06-05,18,99.69666666666667
06-05,19,110.97000000000001
06-05,20,124.06
06-05,21,142.90666666666667
06-05,22,143.77
06-05,23,133.92666666666665
06-05,24,120.28333333333335
06-06,1,125.50333333333333
06-06,2,107.90666666666668
06-06,3,103.84666666666668
06-06,4,81.85000000000001
06-06,5,76.62666666666667
06-06,6,85.57666666666667
06-06,7,91.55333333333333
06-06,8,106.74000000000001
06-06,9,97.56
06-06,10,55.379999999999995
06-06,11,46.22666666666667
06-06,12,36.21666666666666
06-06,13,26.52
06-06,14,14.25
06-06,15,28.30333333333333
06-06,16,26.33
06-06,17,38.800000000000004
06-06,18,78.83666666666666
06-06,19,117.14666666666666
06-06,20,129.91333333333333
06-06,21,149.43666666666667
06-06,22,159.49
06-06,23,146.72
06-06,24,126.56333333333333
06-07,1,114.45333333333333
06-07,2,107.58666666666666
06-07,3,104.67
06-07,4,108.19
06-07,5,105.61666666666667
06-07,6,106.58666666666666
06-07,7,119.88666666666666
06-07,8,141.16333333333333
06-07,9,143.32333333333335
06-07,10,127.53666666666668
06-07,11,113.71999999999998
