MMDD,HH,2022,2023,2024,Average
0508,24,0.0,0.0,0.0,0.0
0509,1,0.0,0.0,0.0,0.0
0509,2,0.0,0.0,0.0,0.0
0509,3,0.0,0.0,0.0,0.0
0509,4,0.0,0.0,0.0,0.0
0509,5,16.0,8.0,15.0,13.0
0509,6,65.0,31.0,61.0,52.333333333333336
0509,7,124.0,16.0,117.0,85.66666666666667
0509,8,181.0,30.0,178.0,129.66666666666666
0509,9,231.0,42.0,239.0,170.66666666666666
0509,10,270.0,50.0,244.0,188.0
0509,11,294.0,44.0,180.0,172.66666666666666
0509,12,303.0,39.0,173.0,171.66666666666666
0509,13,295.0,58.0,149.0,167.33333333333334
0509,14,269.0,54.0,116.0,146.33333333333334
0509,15,226.0,43.0,133.0,134.0
0509,16,165.0,35.0,146.0,115.33333333333333
0509,17,99.0,28.0,124.0,83.66666666666667
0509,18,38.0,17.0,45.0,33.333333333333336
0509,19,13.0,4.0,17.0,11.333333333333334
0509,20,0.0,0.0,1.0,0.3333333333333333
0509,21,0.0,0.0,0.0,0.0
0509,22,0.0,0.0,0.0,0.0
0509,23,0.0,0.0,0.0,0.0
0509,24,0.0,0.0,0.0,0.0
0510,1,0.0,0.0,0.0,0.0
0510,2,0.0,0.0,0.0,0.0
0510,3,0.0,0.0,0.0,0.0
0510,4,0.0,0.0,0.0,0.0
0510,5,9.0,3.0,16.0,9.333333333333334
0510,6,27.0,7.0,59.0,31.0
0510,7,58.0,35.0,114.0,69.0
0510,8,67.0,47.0,176.0,96.66666666666667
0510,9,167.0,50.0,221.0,146.0
0510,10,167.0,61.0,229.0,152.33333333333334
0510,11,212.0,73.0,244.0,176.33333333333334
0510,12,207.0,138.0,261.0,202.0
0510,13,193.0,41.0,242.0,158.66666666666666
0510,14,111.0,55.0,189.0,118.33333333333333
0510,15,60.0,66.0,207.0,111.0
0510,16,56.0,57.0,183.0,98.66666666666667
0510,17,38.0,66.0,115.0,73.0
0510,18,16.0,57.0,68.0,47.0
0510,19,17.0,29.0,20.0,22.0
0510,20,1.0,0.0,1.0,0.6666666666666666
0510,21,0.0,0.0,0.0,0.0
0510,22,0.0,0.0,0.0,0.0
0510,23,0.0,0.0,0.0,0.0
0510,24,0.0,0.0,0.0,0.0
0511,1,0.0,0.0,0.0,0.0
0511,2,0.0,0.0,0.0,0.0
0511,3,0.0,0.0,0.0,0.0
0511,4,0.0,0.0,0.0,0.0
0511,5,9.0,4.0,14.0,9.0
0511,6,49.0,13.0,31.0,31.0
0511,7,104.0,48.0,117.0,89.66666666666667
0511,8,162.0,132.0,163.0,152.33333333333334
0511,9,234.0,127.0,221.0,194.0
0511,10,269.0,178.0,256.0,234.33333333333334
0511,11,298.0,83.0,293.0,224.66666666666666
0511,12,304.0,36.0,299.0,213.0
0511,13,295.0,41.0,279.0,205.0
0511,14,229.0,45.0,267.0,180.33333333333334
0511,15,177.0,42.0,237.0,152.0
0511,16,154.0,47.0,186.0,129.0
0511,17,50.0,57.0,128.0,78.33333333333333
0511,18,23.0,28.0,62.0,37.666666666666664
0511,19,4.0,8.0,19.0,10.333333333333334
0511,20,0.0,0.0,1.0,0.3333333333333333
0511,21,0.0,0.0,0.0,0.0
0511,22,0.0,0.0,0.0,0.0
0511,23,0.0,0.0,0.0,0.0
0511,24,0.0,0.0,0.0,0.0
0512,1,0.0,0.0,0.0,0.0
0512,2,0.0,0.0,0.0,0.0
0512,3,0.0,0.0,0.0,0.0
0512,4,1.0,0.0,1.0,0.6666666666666666
0512,5,21.0,5.0,22.0,16.0
0512,6,71.0,16.0,63.0,50.0
0512,7,125.0,39.0,117.0,93.66666666666667
0512,8,184.0,96.0,175.0,151.66666666666666
0512,9,224.0,189.0,224.0,212.33333333333334
0512,10,252.0,235.0,244.0,243.66666666666666
0512,11,248.0,252.0,284.0,261.3333333333333
0512,12,214.0,169.0,307.0,230.0
0512,13,189.0,203.0,301.0,231.0
0512,14,199.0,196.0,270.0,221.66666666666666
0512,15,182.0,135.0,243.0,186.66666666666666
0512,16,201.0,146.0,186.0,177.66666666666666
0512,17,132.0,31.0,100.0,87.66666666666667
0512,18,69.0,30.0,73.0,57.333333333333336
0512,19,28.0,10.0,17.0,18.333333333333332
0512,20,1.0,1.0,1.0,1.0
0512,21,0.0,0.0,0.0,0.0
0512,22,0.0,0.0,0.0,0.0
0512,23,0.0,0.0,0.0,0.0
0512,24,0.0,0.0,0.0,0.0
0513,1,0.0,0.0,0.0,0.0
0513,2,0.0,0.0,0.0,0.0
0513,3,0.0,0.0,0.0,0.0
0513,4,0.0,0.0,1.0,0.3333333333333333
0513,5,9.0,17.0,20.0,15.333333333333334
0513,6,34.0,61.0,64.0,53.0
0513,7,56.0,118.0,120.0,98.0
0513,8,110.0,160.0,170.0,146.66666666666666
0513,9,144.0,227.0,232.0,201.0
0513,10,184.0,267.0,271.0,240.66666666666666
0513,11,223.0,292.0,267.0,260.6666666666667
0513,12,218.0,301.0,187.0,235.33333333333334
0513,13,154.0,296.0,242.0,230.66666666666666
0513,14,177.0,263.0,270.0,236.66666666666666
0513,15,226.0,143.0,105.0,158.0
0513,16,179.0,181.0,154.0,171.33333333333334
0513,17,132.0,132.0,57.0,107.0
0513,18,76.0,74.0,57.0,69.0
0513,19,25.0,24.0,27.0,25.333333333333332
0513,20,1.0,1.0,1.0,1.0
0513,21,0.0,0.0,0.0,0.0
0513,22,0.0,0.0,0.0,0.0
0513,23,0.0,0.0,0.0,0.0
0513,24,0.0,0.0,0.0,0.0
0514,1,0.0,0.0,0.0,0.0
0514,2,0.0,0.0,0.0,0.0
0514,3,0.0,0.0,0.0,0.0
0514,4,1.0,1.0,1.0,1.0
0514,5,18.0,18.0,20.0,18.666666666666668
0514,6,51.0,57.0,70.0,59.333333333333336
0514,7,125.0,74.0,127.0,108.66666666666667
0514,8,157.0,133.0,184.0,158.0
0514,9,225.0,210.0,235.0,223.33333333333334
0514,10,258.0,256.0,274.0,262.6666666666667
0514,11,252.0,287.0,298.0,279.0
0514,12,240.0,264.0,303.0,269.0
0514,13,271.0,274.0,224.0,256.3333333333333
0514,14,236.0,222.0,206.0,221.33333333333334
0514,15,194.0,193.0,80.0,155.66666666666666
0514,16,189.0,139.0,101.0,143.0
0514,17,135.0,86.0,31.0,84.0
0514,18,74.0,45.0,12.0,43.666666666666664
0514,19,25.0,16.0,1.0,14.0
0514,20,1.0,1.0,0.0,0.6666666666666666
0514,21,0.0,0.0,0.0,0.0
0514,22,0.0,0.0,0.0,0.0
0514,23,0.0,0.0,0.0,0.0
0514,24,0.0,0.0,0.0,0.0
0515,1,0.0,0.0,0.0,0.0
0515,2,0.0,0.0,0.0,0.0
0515,3,0.0,0.0,0.0,0.0
0515,4,1.0,1.0,1.0,1.0
0515,5,20.0,10.0,18.0,16.0
0515,6,68.0,41.0,74.0,61.0
0515,7,127.0,104.0,129.0,120.0
0515,8,184.0,123.0,165.0,157.33333333333334
0515,9,232.0,100.0,162.0,164.66666666666666
0515,10,261.0,55.0,117.0,144.33333333333334
0515,11,294.0,44.0,134.0,157.33333333333334
0515,12,305.0,89.0,161.0,185.0
0515,13,298.0,121.0,185.0,201.33333333333334
0515,14,275.0,99.0,93.0,155.66666666666666
0515,15,237.0,38.0,29.0,101.33333333333333
0515,16,190.0,43.0,24.0,85.66666666666667
0515,17,137.0,53.0,10.0,66.66666666666667
0515,18,77.0,36.0,12.0,41.666666666666664
0515,19,23.0,8.0,4.0,11.666666666666666
0515,20,1.0,1.0,0.0,0.6666666666666666
0515,21,0.0,0.0,0.0,0.0
0515,22,0.0,0.0,0.0,0.0
0515,23,0.0,0.0,0.0,0.0
0515,24,0.0,0.0,0.0,0.0
0516,1,0.0,0.0,0.0,0.0
0516,2,0.0,0.0,0.0,0.0
0516,3,0.0,0.0,0.0,0.0
0516,4,1.0,1.0,1.0,1.0
0516,5,22.0,21.0,7.0,16.666666666666668
0516,6,91.0,68.0,33.0,64.0
0516,7,48.0,122.0,46.0,72.0
0516,8,58.0,113.0,72.0,81.0
0516,9,114.0,241.0,65.0,140.0
0516,10,254.0,187.0,77.0,172.66666666666666
0516,11,166.0,189.0,163.0,172.66666666666666
0516,12,66.0,154.0,236.0,152.0
0516,13,135.0,160.0,226.0,173.66666666666666
0516,14,171.0,165.0,187.0,174.33333333333334
0516,15,133.0,252.0,191.0,192.0
0516,16,78.0,126.0,115.0,106.33333333333333
0516,17,57.0,42.0,39.0,46.0
0516,18,75.0,71.0,14.0,53.333333333333336
0516,19,28.0,38.0,11.0,25.666666666666668
0516,20,2.0,2.0,1.0,1.6666666666666667
0516,21,0.0,0.0,0.0,0.0
0516,22,0.0,0.0,0.0,0.0
0516,23,0.0,0.0,0.0,0.0
0516,24,0.0,0.0,0.0,0.0
0517,1,0.0,0.0,0.0,0.0
0517,2,0.0,0.0,0.0,0.0
0517,3,0.0,0.0,0.0,0.0
0517,4,2.0,1.0,0.0,1.0
0517,5,9.0,22.0,4.0,11.666666666666666
0517,6,31.0,71.0,20.0,40.666666666666664
0517,7,53.0,99.0,33.0,61.666666666666664
0517,8,46.0,186.0,40.0,90.66666666666667
0517,9,96.0,230.0,61.0,129.0
0517,10,200.0,263.0,59.0,174.0
0517,11,191.0,298.0,191.0,226.66666666666666
0517,12,235.0,310.0,200.0,248.33333333333334
0517,13,263.0,309.0,161.0,244.33333333333334
0517,14,255.0,285.0,110.0,216.66666666666666
0517,15,204.0,246.0,84.0,178.0
0517,16,139.0,199.0,10.0,116.0
0517,17,106.0,141.0,23.0,90.0
0517,18,37.0,83.0,16.0,45.333333333333336
0517,19,19.0,29.0,7.0,18.333333333333332
0517,20,3.0,2.0,1.0,2.0
0517,21,0.0,0.0,0.0,0.0
0517,22,0.0,0.0,0.0,0.0
0517,23,0.0,0.0,0.0,0.0
0517,24,0.0,0.0,0.0,0.0
0518,1,0.0,0.0,0.0,0.0
0518,2,0.0,0.0,0.0,0.0
0518,3,0.0,0.0,0.0,0.0
0518,4,1.0,1.0,1.0,1.0
0518,5,20.0,17.0,20.0,19.0
0518,6,65.0,51.0,45.0,53.666666666666664
0518,7,70.0,126.0,94.0,96.66666666666667
0518,8,159.0,174.0,115.0,149.33333333333334
0518,9,184.0,126.0,235.0,181.66666666666666
0518,10,222.0,246.0,281.0,249.66666666666666
0518,11,242.0,226.0,256.0,241.33333333333334
0518,12,213.0,287.0,310.0,270.0
0518,13,268.0,239.0,223.0,243.33333333333334
0518,14,232.0,279.0,116.0,209.0
0518,15,199.0,227.0,80.0,168.66666666666666
0518,16,169.0,184.0,53.0,135.33333333333334
0518,17,124.0,143.0,143.0,136.66666666666666
0518,18,63.0,65.0,45.0,57.666666666666664
0518,19,24.0,34.0,19.0,25.666666666666668
0518,20,2.0,5.0,3.0,3.3333333333333335
0518,21,0.0,0.0,0.0,0.0
0518,22,0.0,0.0,0.0,0.0
0518,23,0.0,0.0,0.0,0.0
0518,24,0.0,0.0,0.0,0.0
0519,1,0.0,0.0,0.0,0.0
0519,2,0.0,0.0,0.0,0.0
0519,3,0.0,0.0,0.0,0.0
0519,4,0.0,1.0,1.0,0.6666666666666666
0519,5,3.0,23.0,24.0,16.666666666666668
0519,6,15.0,70.0,59.0,48.0
0519,7,41.0,122.0,82.0,81.66666666666667
0519,8,79.0,164.0,104.0,115.66666666666667
0519,9,90.0,214.0,223.0,175.66666666666666
0519,10,116.0,265.0,257.0,212.66666666666666
0519,11,192.0,305.0,203.0,233.33333333333334
0519,12,5.0,306.0,209.0,173.33333333333334
0519,13,4.0,266.0,142.0,137.33333333333334
0519,14,128.0,240.0,193.0,187.0
0519,15,212.0,238.0,181.0,210.33333333333334
0519,16,86.0,150.0,195.0,143.66666666666666
0519,17,124.0,134.0,146.0,134.66666666666666
0519,18,79.0,47.0,84.0,70.0
0519,19,27.0,16.0,31.0,24.666666666666668
0519,20,5.0,2.0,3.0,3.3333333333333335
0519,21,0.0,0.0,0.0,0.0
0519,22,0.0,0.0,0.0,0.0
0519,23,0.0,0.0,0.0,0.0
0519,24,0.0,0.0,0.0,0.0
0520,1,0.0,0.0,0.0,0.0
0520,2,0.0,0.0,0.0,0.0
0520,3,0.0,0.0,0.0,0.0
0520,4,2.0,1.0,0.0,1.0
0520,5,25.0,20.0,16.0,20.333333333333332
0520,6,53.0,75.0,27.0,51.666666666666664
0520,7,120.0,131.0,26.0,92.33333333333333
0520,8,122.0,188.0,35.0,115.0
0520,9,199.0,210.0,92.0,167.0
0520,10,186.0,270.0,124.0,193.33333333333334
0520,11,164.0,257.0,162.0,194.33333333333334
0520,12,129.0,291.0,187.0,202.33333333333334
0520,13,14.0,200.0,169.0,127.66666666666667
0520,14,11.0,145.0,122.0,92.66666666666667
0520,15,16.0,146.0,109.0,90.33333333333333
0520,16,28.0,98.0,33.0,53.0
0520,17,39.0,73.0,46.0,52.666666666666664
0520,18,11.0,44.0,38.0,31.0
0520,19,10.0,13.0,19.0,14.0
0520,20,2.0,3.0,2.0,2.3333333333333335
0520,21,0.0,0.0,0.0,0.0
0520,22,0.0,0.0,0.0,0.0
0520,23,0.0,0.0,0.0,0.0
0520,24,0.0,0.0,0.0,0.0
0521,1,0.0,0.0,0.0,0.0
0521,2,0.0,0.0,0.0,0.0
0521,3,0.0,0.0,0.0,0.0
0521,4,2.0,1.0,2.0,1.6666666666666667
0521,5,21.0,9.0,22.0,17.333333333333332
0521,6,74.0,26.0,73.0,57.666666666666664
0521,7,127.0,85.0,132.0,114.66666666666667
0521,8,182.0,111.0,190.0,161.0
0521,9,205.0,136.0,201.0,180.66666666666666
0521,10,153.0,186.0,268.0,202.33333333333334
0521,11,149.0,260.0,229.0,212.66666666666666
0521,12,204.0,224.0,208.0,212.0
0521,13,115.0,242.0,170.0,175.66666666666666
0521,14,167.0,261.0,134.0,187.33333333333334
0521,15,102.0,234.0,90.0,142.0
0521,16,88.0,182.0,20.0,96.66666666666667
0521,17,68.0,130.0,22.0,73.33333333333333
0521,18,69.0,74.0,27.0,56.666666666666664
0521,19,37.0,31.0,7.0,25.0
0521,20,4.0,4.0,0.0,2.6666666666666665
0521,21,0.0,0.0,0.0,0.0
0521,22,0.0,0.0,0.0,0.0
0521,23,0.0,0.0,0.0,0.0
0521,24,0.0,0.0,0.0,0.0
0522,1,0.0,0.0,0.0,0.0
0522,2,0.0,0.0,0.0,0.0
0522,3,0.0,0.0,0.0,0.0
0522,4,2.0,2.0,1.0,1.6666666666666667
0522,5,32.0,19.0,8.0,19.666666666666668
0522,6,80.0,62.0,15.0,52.333333333333336
0522,7,135.0,116.0,26.0,92.33333333333333
0522,8,179.0,170.0,45.0,131.33333333333334
0522,9,239.0,221.0,55.0,171.66666666666666
0522,10,266.0,219.0,79.0,188.0
0522,11,291.0,271.0,102.0,221.33333333333334
0522,12,313.0,309.0,145.0,255.66666666666666
0522,13,302.0,282.0,101.0,228.33333333333334
0522,14,232.0,229.0,155.0,205.33333333333334
0522,15,178.0,234.0,127.0,179.66666666666666
0522,16,175.0,190.0,129.0,164.66666666666666
0522,17,119.0,134.0,56.0,103.0
0522,18,74.0,80.0,31.0,61.666666666666664
0522,19,30.0,31.0,40.0,33.666666666666664
0522,20,2.0,3.0,2.0,2.3333333333333335
0522,21,0.0,0.0,0.0,0.0
0522,22,0.0,0.0,0.0,0.0
0522,23,0.0,0.0,0.0,0.0
0522,24,0.0,0.0,0.0,0.0
0523,1,0.0,0.0,0.0,0.0
0523,2,0.0,0.0,0.0,0.0
0523,3,0.0,0.0,0.0,0.0
0523,4,1.0,1.0,0.0,0.6666666666666666
0523,5,17.0,3.0,13.0,11.0
0523,6,47.0,17.0,26.0,30.0
0523,7,88.0,20.0,31.0,46.333333333333336
0523,8,87.0,78.0,36.0,67.0
0523,9,136.0,132.0,74.0,114.0
0523,10,102.0,232.0,107.0,147.0
0523,11,92.0,174.0,198.0,154.66666666666666
0523,12,208.0,173.0,207.0,196.0
0523,13,88.0,197.0,128.0,137.66666666666666
0523,14,24.0,192.0,85.0,100.33333333333333
0523,15,27.0,166.0,88.0,93.66666666666667
0523,16,23.0,136.0,101.0,86.66666666666667
0523,17,11.0,121.0,70.0,67.33333333333333
0523,18,5.0,90.0,26.0,40.333333333333336
0523,19,4.0,34.0,28.0,22.0
0523,20,2.0,4.0,6.0,4.0
0523,21,0.0,0.0,0.0,0.0
0523,22,0.0,0.0,0.0,0.0
0523,23,0.0,0.0,0.0,0.0
0523,24,0.0,0.0,0.0,0.0
0524,1,0.0,0.0,0.0,0.0
0524,2,0.0,0.0,0.0,0.0
0524,3,0.0,0.0,0.0,0.0
0524,4,1.0,2.0,2.0,1.6666666666666667
0524,5,11.0,28.0,21.0,20.0
0524,6,26.0,74.0,61.0,53.666666666666664
0524,7,63.0,127.0,73.0,87.66666666666667
0524,8,137.0,190.0,69.0,132.0
0524,9,97.0,231.0,74.0,134.0
0524,10,161.0,246.0,88.0,165.0
0524,11,114.0,171.0,76.0,120.33333333333333
0524,12,126.0,122.0,84.0,110.66666666666667
0524,13,174.0,147.0,64.0,128.33333333333334
0524,14,195.0,142.0,45.0,127.33333333333333
0524,15,130.0,105.0,48.0,94.33333333333333
0524,16,174.0,108.0,23.0,101.66666666666667
0524,17,40.0,128.0,18.0,62.0
0524,18,97.0,98.0,9.0,68.0
0524,19,46.0,28.0,3.0,25.666666666666668
0524,20,6.0,4.0,0.0,3.3333333333333335
0524,21,0.0,0.0,0.0,0.0
0524,22,0.0,0.0,0.0,0.0
0524,23,0.0,0.0,0.0,0.0
0524,24,0.0,0.0,0.0,0.0
0525,1,0.0,0.0,0.0,0.0
0525,2,0.0,0.0,0.0,0.0
0525,3,0.0,0.0,0.0,0.0
0525,4,3.0,2.0,1.0,2.0
0525,5,31.0,29.0,9.0,23.0
0525,6,80.0,78.0,38.0,65.33333333333333
0525,7,126.0,128.0,66.0,106.66666666666667
0525,8,103.0,154.0,51.0,102.66666666666667
0525,9,180.0,135.0,60.0,125.0
0525,10,196.0,197.0,241.0,211.33333333333334
0525,11,226.0,138.0,109.0,157.66666666666666
0525,12,228.0,183.0,69.0,160.0
0525,13,176.0,231.0,140.0,182.33333333333334
0525,14,131.0,158.0,115.0,134.66666666666666
0525,15,118.0,188.0,85.0,130.33333333333334
0525,16,37.0,194.0,202.0,144.33333333333334
0525,17,15.0,144.0,137.0,98.66666666666667
0525,18,10.0,87.0,36.0,44.333333333333336
0525,19,5.0,35.0,32.0,24.0
0525,20,1.0,4.0,5.0,3.3333333333333335
0525,21,0.0,0.0,0.0,0.0
0525,22,0.0,0.0,0.0,0.0
0525,23,0.0,0.0,0.0,0.0
0525,24,0.0,0.0,0.0,0.0
0526,1,0.0,0.0,0.0,0.0
0526,2,0.0,0.0,0.0,0.0
0526,3,0.0,0.0,0.0,0.0
0526,4,2.0,2.0,3.0,2.3333333333333335
0526,5,11.0,27.0,22.0,20.0
0526,6,47.0,77.0,78.0,67.33333333333333
0526,7,135.0,147.0,126.0,136.0
0526,8,154.0,156.0,151.0,153.66666666666666
0526,9,173.0,244.0,114.0,177.0
0526,10,176.0,288.0,129.0,197.66666666666666
0526,11,231.0,313.0,158.0,234.0
0526,12,178.0,320.0,43.0,180.33333333333334
0526,13,238.0,310.0,126.0,224.66666666666666
0526,14,255.0,286.0,103.0,214.66666666666666
0526,15,151.0,249.0,196.0,198.66666666666666
0526,16,130.0,200.0,91.0,140.33333333333334
0526,17,91.0,143.0,12.0,82.0
0526,18,32.0,84.0,65.0,60.333333333333336
0526,19,8.0,36.0,44.0,29.333333333333332
0526,20,1.0,5.0,5.0,3.6666666666666665
0526,21,0.0,0.0,0.0,0.0
0526,22,0.0,0.0,0.0,0.0
0526,23,0.0,0.0,0.0,0.0
0526,24,0.0,0.0,0.0,0.0
0527,1,0.0,0.0,0.0,0.0
0527,2,0.0,0.0,0.0,0.0
0527,3,0.0,0.0,0.0,0.0
0527,4,2.0,3.0,1.0,2.0
0527,5,18.0,29.0,16.0,21.0
0527,6,63.0,79.0,80.0,74.0
0527,7,110.0,144.0,91.0,115.0
0527,8,142.0,172.0,94.0,136.0
0527,9,199.0,243.0,146.0,196.0
0527,10,245.0,281.0,191.0,239.0
0527,11,277.0,308.0,194.0,259.6666666666667
0527,12,233.0,317.0,188.0,246.0
0527,13,260.0,309.0,120.0,229.66666666666666
0527,14,196.0,285.0,105.0,195.33333333333334
0527,15,212.0,247.0,47.0,168.66666666666666
0527,16,182.0,199.0,51.0,144.0
0527,17,75.0,141.0,21.0,79.0
0527,18,63.0,86.0,11.0,53.333333333333336
0527,19,37.0,37.0,3.0,25.666666666666668
0527,20,5.0,6.0,0.0,3.6666666666666665
0527,21,0.0,0.0,0.0,0.0
0527,22,0.0,0.0,0.0,0.0
0527,23,0.0,0.0,0.0,0.0
0527,24,0.0,0.0,0.0,0.0
0528,1,0.0,0.0,0.0,0.0
0528,2,0.0,0.0,0.0,0.0
0528,3,0.0,0.0,0.0,0.0
0528,4,2.0,2.0,1.0,1.6666666666666667
0528,5,30.0,18.0,26.0,24.666666666666668
0528,6,81.0,73.0,69.0,74.33333333333333
0528,7,78.0,128.0,109.0,105.0
0528,8,180.0,186.0,120.0,162.0
0528,9,188.0,220.0,238.0,215.33333333333334
0528,10,224.0,206.0,182.0,204.0
0528,11,243.0,276.0,288.0,269.0
0528,12,290.0,297.0,258.0,281.6666666666667
0528,13,196.0,322.0,235.0,251.0
0528,14,242.0,162.0,142.0,182.0
0528,15,166.0,213.0,41.0,140.0
0528,16,134.0,199.0,43.0,125.33333333333333
0528,17,107.0,145.0,29.0,93.66666666666667
0528,18,79.0,88.0,10.0,59.0
0528,19,13.0,35.0,3.0,17.0
0528,20,4.0,5.0,2.0,3.6666666666666665
0528,21,0.0,0.0,0.0,0.0
0528,22,0.0,0.0,0.0,0.0
0528,23,0.0,0.0,0.0,0.0
0528,24,0.0,0.0,0.0,0.0
0529,1,0.0,0.0,0.0,0.0
0529,2,0.0,0.0,0.0,0.0
0529,3,0.0,0.0,0.0,0.0
0529,4,2.0,2.0,0.0,1.3333333333333333
0529,5,20.0,28.0,5.0,17.666666666666668
0529,6,45.0,77.0,15.0,45.666666666666664
0529,7,114.0,137.0,39.0,96.66666666666667
0529,8,186.0,192.0,61.0,146.33333333333334
0529,9,150.0,231.0,84.0,155.0
0529,10,141.0,269.0,140.0,183.33333333333334
0529,11,70.0,274.0,191.0,178.33333333333334
0529,12,100.0,291.0,68.0,153.0
0529,13,141.0,276.0,133.0,183.33333333333334
0529,14,190.0,260.0,108.0,186.0
0529,15,105.0,239.0,152.0,165.33333333333334
0529,16,66.0,184.0,180.0,143.33333333333334
0529,17,40.0,143.0,125.0,102.66666666666667
0529,18,25.0,89.0,58.0,57.333333333333336
0529,19,18.0,44.0,35.0,32.333333333333336
0529,20,3.0,8.0,4.0,5.0
0529,21,0.0,0.0,0.0,0.0
0529,22,0.0,0.0,0.0,0.0
0529,23,0.0,0.0,0.0,0.0
0529,24,0.0,0.0,0.0,0.0
0530,1,0.0,0.0,0.0,0.0
0530,2,0.0,0.0,0.0,0.0
0530,3,0.0,0.0,0.0,0.0
0530,4,3.0,3.0,1.0,2.3333333333333335
0530,5,34.0,31.0,9.0,24.666666666666668
0530,6,98.0,58.0,25.0,60.333333333333336
0530,7,119.0,125.0,45.0,96.33333333333333
0530,8,147.0,189.0,131.0,155.66666666666666
0530,9,144.0,245.0,156.0,181.66666666666666
0530,10,90.0,283.0,208.0,193.66666666666666
0530,11,127.0,308.0,187.0,207.33333333333334
0530,12,184.0,250.0,248.0,227.33333333333334
0530,13,129.0,117.0,190.0,145.33333333333334
0530,14,169.0,98.0,196.0,154.33333333333334
0530,15,90.0,101.0,162.0,117.66666666666667
0530,16,90.0,82.0,124.0,98.66666666666667
0530,17,39.0,55.0,74.0,56.0
0530,18,36.0,45.0,49.0,43.333333333333336
0530,19,24.0,20.0,13.0,19.0
0530,20,6.0,4.0,4.0,4.666666666666667
0530,21,0.0,0.0,0.0,0.0
0530,22,0.0,0.0,0.0,0.0
0530,23,0.0,0.0,0.0,0.0
0530,24,0.0,0.0,0.0,0.0
0531,1,0.0,0.0,0.0,0.0
0531,2,0.0,0.0,0.0,0.0
0531,3,0.0,0.0,0.0,0.0
0531,4,2.0,4.0,1.0,2.3333333333333335
0531,5,15.0,31.0,16.0,20.666666666666668
0531,6,74.0,81.0,60.0,71.66666666666667
0531,7,140.0,139.0,154.0,144.33333333333334
0531,8,138.0,195.0,85.0,139.33333333333334
0531,9,182.0,245.0,215.0,214.0
0531,10,207.0,284.0,144.0,211.66666666666666
0531,11,105.0,309.0,108.0,174.0
0531,12,172.0,304.0,196.0,224.0
0531,13,171.0,314.0,89.0,191.33333333333334
0531,14,33.0,289.0,100.0,140.66666666666666
0531,15,93.0,247.0,131.0,157.0
0531,16,131.0,205.0,102.0,146.0
0531,17,69.0,150.0,113.0,110.66666666666667
0531,18,13.0,96.0,33.0,47.333333333333336
0531,19,21.0,44.0,59.0,41.333333333333336
0531,20,2.0,8.0,8.0,6.0
0531,21,0.0,0.0,0.0,0.0
0531,22,0.0,0.0,0.0,0.0
0531,23,0.0,0.0,0.0,0.0
0531,24,0.0,0.0,0.0,0.0
0601,1,0.0,0.0,0.0,0.0
0601,2,0.0,0.0,0.0,0.0
0601,3,0.0,0.0,0.0,0.0
0601,4,3.0,3.0,0.0,2.0
0601,5,33.0,16.0,2.0,17.0
0601,6,83.0,40.0,9.0,44.0
0601,7,141.0,63.0,16.0,73.33333333333333
0601,8,188.0,117.0,24.0,109.66666666666667
0601,9,178.0,188.0,31.0,132.33333333333334
0601,10,251.0,277.0,37.0,188.33333333333334
0601,11,227.0,292.0,43.0,187.33333333333334
0601,12,207.0,334.0,49.0,196.66666666666666
0601,13,182.0,140.0,69.0,130.33333333333334
0601,14,166.0,82.0,35.0,94.33333333333333
0601,15,239.0,74.0,43.0,118.66666666666667
0601,16,118.0,71.0,33.0,74.0
0601,17,158.0,51.0,22.0,77.0
0601,18,60.0,26.0,10.0,32.0
0601,19,44.0,11.0,6.0,20.333333333333332
0601,20,8.0,3.0,2.0,4.333333333333333
0601,21,0.0,0.0,0.0,0.0
0601,22,0.0,0.0,0.0,0.0
0601,23,0.0,0.0,0.0,0.0
0601,24,0.0,0.0,0.0,0.0
0602,1,0.0,0.0,0.0,0.0
0602,2,0.0,0.0,0.0,0.0
0602,3,0.0,0.0,0.0,0.0
0602,4,5.0,2.0,1.0,2.6666666666666665
0602,5,41.0,10.0,10.0,20.333333333333332
0602,6,98.0,28.0,40.0,55.333333333333336
0602,7,136.0,48.0,79.0,87.66666666666667
0602,8,107.0,81.0,69.0,85.66666666666667
0602,9,224.0,84.0,63.0,123.66666666666667
0602,10,307.0,129.0,91.0,175.66666666666666
0602,11,317.0,152.0,180.0,216.33333333333334
0602,12,330.0,147.0,268.0,248.33333333333334
0602,13,210.0,176.0,284.0,223.33333333333334
0602,14,228.0,205.0,258.0,230.33333333333334
0602,15,230.0,176.0,248.0,218.0
0602,16,205.0,161.0,169.0,178.33333333333334
0602,17,122.0,78.0,87.0,95.66666666666667
0602,18,89.0,96.0,49.0,78.0
0602,19,43.0,41.0,13.0,32.333333333333336
0602,20,7.0,7.0,3.0,5.666666666666667
0602,21,0.0,0.0,0.0,0.0
0602,22,0.0,0.0,0.0,0.0
0602,23,0.0,0.0,0.0,0.0
0602,24,0.0,0.0,0.0,0.0
0603,1,0.0,0.0,0.0,0.0
0603,2,0.0,0.0,0.0,0.0
0603,3,0.0,0.0,0.0,0.0
0603,4,4.0,4.0,2.0,3.3333333333333335
0603,5,19.0,34.0,9.0,20.666666666666668
0603,6,85.0,85.0,36.0,68.66666666666667
0603,7,142.0,142.0,48.0,110.66666666666667
0603,8,196.0,199.0,111.0,168.66666666666666
