Day-Month,Hour,Temperature
11-21,20,2.6
11-21,21,2.266666666666667
11-21,22,2.4666666666666663
11-21,23,3.333333333333333
11-22,0,3.3666666666666667
11-22,1,2.6666666666666665
11-22,2,2.5
11-22,3,2.2
11-22,4,2.8666666666666667
11-22,5,3.133333333333333
11-22,6,3.333333333333333
11-22,7,3.5666666666666664
11-22,8,4.2
11-22,9,4.733333333333333
11-22,10,5.733333333333333
11-22,11,6.133333333333333
11-22,12,5.766666666666667
11-22,13,6.333333333333333
11-22,14,6.2
11-22,15,5.4
11-22,16,5.5
11-22,17,5.466666666666666
11-22,18,5.566666666666666
11-22,19,6.0
11-22,20,6.333333333333333
11-22,21,6.3
11-22,22,6.4
11-22,23,6.6000000000000005
11-23,0,6.633333333333334
11-23,1,6.6000000000000005
11-23,2,6.6000000000000005
11-23,3,6.733333333333333
11-23,4,6.5
11-23,5,6.433333333333334
11-23,6,6.366666666666667
11-23,7,6.466666666666666
11-23,8,7.333333333333333
11-23,9,8.4
11-23,10,8.9
11-23,11,9.1
11-23,12,9.266666666666666
11-23,13,8.9
11-23,14,8.966666666666667
11-23,15,9.033333333333331
11-23,16,9.366666666666667
11-23,17,8.733333333333333
11-23,18,8.5
11-23,19,8.866666666666667
11-23,20,8.766666666666667
11-23,21,9.2
11-23,22,9.366666666666667
11-23,23,8.799999999999999
11-24,0,8.9
11-24,1,9.1
11-24,2,9.0
11-24,3,9.033333333333331
11-24,4,8.9
11-24,5,8.5
11-24,6,8.633333333333333
11-24,7,8.9
11-24,8,8.9
11-24,9,9.533333333333331
11-24,10,10.133333333333333
11-24,11,11.199999999999998
11-24,12,11.2
11-24,13,11.566666666666668
11-24,14,10.733333333333334
11-24,15,10.166666666666666
11-24,16,9.966666666666669
11-24,17,10.3
11-24,18,10.466666666666669
11-24,19,10.266666666666667
11-24,20,10.5
11-24,21,10.5
11-24,22,10.2
11-24,23,10.2
11-25,0,9.966666666666669
11-25,1,10.266666666666666
11-25,2,10.033333333333331
11-25,3,10.166666666666666
11-25,4,9.6
11-25,5,9.4
11-25,6,9.333333333333334
11-25,7,9.833333333333334
11-25,8,9.633333333333333
11-25,9,9.4
11-25,10,9.666666666666666
11-25,11,9.866666666666667
11-25,12,9.633333333333333
11-25,13,9.366666666666667
11-25,14,9.1
11-25,15,8.7
11-25,16,8.233333333333333
11-25,17,7.899999999999999
11-25,18,6.5
11-25,19,6.066666666666666
11-25,20,5.533333333333334
11-25,21,5.233333333333333
11-25,22,4.933333333333334
11-25,23,4.233333333333333
11-26,0,3.733333333333333
11-26,1,3.5666666666666664
11-26,2,3.1
11-26,3,4.333333333333333
11-26,4,4.6000000000000005
11-26,5,4.6
11-26,6,5.0
11-26,7,5.666666666666667
11-26,8,6.533333333333334
11-26,9,7.366666666666667
11-26,10,8.766666666666667
11-26,11,8.799999999999999
11-26,12,8.966666666666667
11-26,13,9.033333333333331
11-26,14,8.633333333333333
11-26,15,8.166666666666666
11-26,16,7.6
11-26,17,7.366666666666667
11-26,18,6.733333333333333
11-26,19,6.5
11-26,20,6.233333333333333
11-26,21,5.566666666666666
11-26,22,5.066666666666667
11-26,23,5.166666666666667
11-27,0,5.166666666666667
11-27,1,5.166666666666667
11-27,2,5.166666666666667
11-27,3,5.366666666666667
11-27,4,5.366666666666667
11-27,5,5.5
11-27,6,5.566666666666666
11-27,7,5.6000000000000005
11-27,8,5.9
11-27,9,6.3
11-27,10,7.066666666666666
11-27,11,7.766666666666667
11-27,12,8.066666666666666
11-27,13,7.933333333333333
11-27,14,7.8
11-27,15,7.266666666666667
11-27,16,6.433333333333334
11-27,17,5.9
11-27,18,5.433333333333333
11-27,19,5.366666666666667
11-27,20,5.5
11-27,21,5.833333333333333
11-27,22,5.766666666666667
11-27,23,5.666666666666667
11-28,0,5.666666666666667
11-28,1,5.733333333333334
11-28,2,5.466666666666666
11-28,3,4.833333333333333
11-28,4,4.966666666666667
11-28,5,4.833333333333333
11-28,6,4.8
11-28,7,4.8
11-28,8,5.8
11-28,9,6.633333333333334
11-28,10,7.1000000000000005
11-28,11,7.466666666666666
11-28,12,7.899999999999999
11-28,13,7.8
11-28,14,7.133333333333333
11-28,15,6.5
11-28,16,6.033333333333334
11-28,17,5.766666666666667
11-28,18,5.633333333333333
11-28,19,5.166666666666667
11-28,20,5.1000000000000005
11-28,21,5.233333333333333
11-28,22,4.9
11-28,23,4.566666666666667
11-29,0,4.7
11-29,1,4.8
11-29,2,4.4
11-29,3,3.733333333333333
11-29,4,3.3666666666666667
11-29,5,3.3666666666666667
11-29,6,3.1666666666666665
11-29,7,3.4
11-29,8,4.466666666666667
11-29,9,5.4
11-29,10,6.1000000000000005
11-29,11,6.466666666666666
11-29,12,6.566666666666666
11-29,13,6.6000000000000005
11-29,14,5.833333333333333
11-29,15,4.566666666666666
11-29,16,3.6
11-29,17,4.1000000000000005
11-29,18,4.066666666666666
11-29,19,3.3000000000000003
11-29,20,3.5
11-29,21,3.5333333333333337
11-29,22,2.966666666666667
11-29,23,3.033333333333333
11-30,0,2.8000000000000003
11-30,1,2.833333333333333
11-30,2,2.6333333333333333
11-30,3,2.5
11-30,4,2.4333333333333336
11-30,5,2.333333333333333
11-30,6,2.3000000000000003
11-30,7,2.4333333333333336
11-30,8,2.8000000000000003
11-30,9,3.5333333333333337
11-30,10,4.6
11-30,11,4.933333333333334
11-30,12,5.366666666666667
11-30,13,4.766666666666667
11-30,14,4.733333333333333
11-30,15,3.5666666666666664
11-30,16,3.4
11-30,17,3.5
11-30,18,2.766666666666667
11-30,19,2.766666666666667
11-30,20,2.333333333333333
11-30,21,2.1
11-30,22,1.6666666666666667
11-30,23,1.7333333333333334
12-01,0,2.433333333333333
12-01,1,2.766666666666666
12-01,2,2.9333333333333336
12-01,3,2.866666666666667
12-01,4,2.6666666666666665
12-01,5,2.266666666666667
12-01,6,1.4333333333333331
12-01,7,1.5
12-01,8,2.0666666666666664
12-01,9,2.833333333333333
12-01,10,3.633333333333333
12-01,11,4.533333333333333
12-01,12,4.633333333333334
12-01,13,4.533333333333333
12-01,14,3.9
12-01,15,2.7
12-01,16,1.8333333333333333
12-01,17,1.7333333333333336
12-01,18,1.5666666666666664
12-01,19,1.1
12-01,20,1.7333333333333332
12-01,21,2.4333333333333336
12-01,22,2.9333333333333336
12-01,23,3.3000000000000003
12-02,0,3.533333333333333
12-02,1,3.5666666666666664
12-02,2,3.233333333333334
12-02,3,3.333333333333333
12-02,4,3.5
12-02,5,3.4333333333333336
12-02,6,3.2
12-02,7,3.3666666666666667
12-02,8,3.8
12-02,9,4.166666666666667
12-02,10,4.633333333333334
12-02,11,5.0
12-02,12,5.033333333333333
12-02,13,5.1000000000000005
12-02,14,4.733333333333333
12-02,15,4.1000000000000005
12-02,16,4.2
12-02,17,4.166666666666667
12-02,18,3.8666666666666663
12-02,19,3.9333333333333336
12-02,20,3.733333333333333
12-02,21,3.733333333333333
12-02,22,3.766666666666667
12-02,23,3.8
12-03,0,3.8
12-03,1,3.733333333333333
12-03,2,3.7
12-03,3,3.5
12-03,4,3.0666666666666664
12-03,5,2.566666666666667
12-03,6,2.2666666666666666
12-03,7,2.1
12-03,8,2.5
12-03,9,3.1333333333333333
12-03,10,3.2
12-03,11,3.3666666666666667
12-03,12,3.8333333333333335
12-03,13,3.2999999999999994
12-03,14,2.966666666666667
12-03,15,2.8000000000000003
12-03,16,2.3
12-03,17,1.9666666666666668
12-03,18,1.6333333333333335
12-03,19,1.4666666666666668
12-03,20,1.4
12-03,21,1.4333333333333331
12-03,22,1.1
12-03,23,0.7999999999999999
12-04,0,0.2333333333333333
12-04,1,0.8666666666666667
12-04,2,0.7000000000000001
12-04,3,1.0
12-04,4,1.0333333333333332
12-04,5,1.4333333333333331
12-04,6,1.7
12-04,7,1.9
12-04,8,2.1
12-04,9,2.5
12-04,10,2.8000000000000003
12-04,11,2.9
12-04,12,2.966666666666667
12-04,13,2.9333333333333336
12-04,14,2.9
12-04,15,2.6
12-04,16,2.7000000000000006
12-04,17,2.766666666666667
12-04,18,2.8000000000000003
12-04,19,2.6
12-04,20,2.9666666666666663
12-04,21,3.1333333333333333
12-04,22,3.266666666666667
12-04,23,3.4
12-05,0,3.5
12-05,1,3.6
12-05,2,3.633333333333333
12-05,3,3.6666666666666665
12-05,4,3.6666666666666665
12-05,5,3.766666666666667
12-05,6,3.966666666666667
12-05,7,4.1000000000000005
12-05,8,4.1000000000000005
12-05,9,4.033333333333333
12-05,10,4.166666666666667
12-05,11,4.366666666666666
12-05,12,4.466666666666667
12-05,13,4.666666666666667
12-05,14,4.633333333333334
12-05,15,4.7
12-05,16,4.866666666666666
12-05,17,5.0
12-05,18,5.166666666666667
12-05,19,5.433333333333334
12-05,20,5.466666666666666
12-05,21,5.7
12-05,22,6.0
12-05,23,6.099999999999999
12-06,0,5.933333333333334
12-06,1,5.8
12-06,2,5.633333333333333
12-06,3,5.366666666666667
12-06,4,5.433333333333334
12-06,5,5.766666666666666
12-06,6,5.166666666666667
12-06,7,4.7
12-06,8,5.5
12-06,9,6.633333333333333
12-06,10,7.366666666666666
12-06,11,7.233333333333334
12-06,12,7.866666666666667
12-06,13,7.633333333333333
12-06,14,6.9
12-06,15,6.133333333333333
12-06,16,5.333333333333333
12-06,17,4.433333333333334
12-06,18,4.1000000000000005
12-06,19,3.333333333333333
12-06,20,3.033333333333333
12-06,21,2.2333333333333334
12-06,22,2.466666666666667
12-06,23,2.333333333333333
12-07,0,2.0
12-07,1,1.5333333333333332
12-07,2,2.1666666666666665
12-07,3,2.0666666666666664
12-07,4,2.733333333333333
12-07,5,3.266666666666667
12-07,6,3.0
12-07,7,3.333333333333333
12-07,8,4.266666666666667
12-07,9,5.066666666666666
12-07,10,5.5
12-07,11,5.366666666666667
12-07,12,5.433333333333333
12-07,13,5.366666666666667
12-07,14,5.033333333333333
12-07,15,4.333333333333333
12-07,16,4.266666666666667
12-07,17,4.433333333333334
12-07,18,4.2
12-07,19,4.333333333333333
12-07,20,4.3
12-07,21,4.333333333333333
12-07,22,4.4
12-07,23,4.433333333333334
12-08,0,4.266666666666667
12-08,1,4.3
12-08,2,4.233333333333333
12-08,3,3.966666666666667
12-08,4,4.066666666666666
12-08,5,3.8333333333333335
12-08,6,3.766666666666667
12-08,7,3.733333333333334
12-08,8,4.066666666666666
12-08,9,4.466666666666666
12-08,10,4.7
12-08,11,5.3
12-08,12,5.9
12-08,13,6.033333333333334
12-08,14,6.033333333333334
12-08,15,5.866666666666667
12-08,16,5.566666666666666
12-08,17,5.233333333333333
12-08,18,5.066666666666666
12-08,19,4.8
12-08,20,4.633333333333334
12-08,21,5.133333333333333
12-08,22,5.066666666666666
12-08,23,4.8
12-09,0,4.933333333333334
12-09,1,4.8
12-09,2,4.7
12-09,3,4.6000000000000005
12-09,4,3.8333333333333335
12-09,5,3.8333333333333335
12-09,6,3.866666666666667
12-09,7,4.533333333333334
12-09,8,4.833333333333333
12-09,9,5.2
12-09,10,5.466666666666666
12-09,11,5.466666666666666
12-09,12,5.466666666666666
12-09,13,5.333333333333333
12-09,14,5.1000000000000005
12-09,15,4.7
12-09,16,4.633333333333333
12-09,17,4.833333333333334
12-09,18,5.066666666666667
12-09,19,5.1000000000000005
12-09,20,5.233333333333333
12-09,21,4.9
12-09,22,5.033333333333334
12-09,23,4.800000000000001
12-10,0,4.4
12-10,1,4.433333333333334
12-10,2,4.266666666666667
12-10,3,4.233333333333333
12-10,4,4.533333333333333
12-10,5,4.566666666666666
12-10,6,4.6000000000000005
12-10,7,4.533333333333334
12-10,8,4.433333333333334
12-10,9,4.533333333333334
12-10,10,4.533333333333333
12-10,11,4.966666666666668
12-10,12,4.8
12-10,13,4.766666666666667
12-10,14,4.966666666666668
12-10,15,4.866666666666666
12-10,16,4.566666666666666
12-10,17,4.433333333333334
12-10,18,4.833333333333333
12-10,19,5.333333333333333
12-10,20,5.333333333333333
12-10,21,5.4
12-10,22,5.066666666666666
12-10,23,5.166666666666667
12-11,0,5.3
12-11,1,5.266666666666667
12-11,2,5.2
12-11,3,5.3
12-11,4,5.233333333333333
12-11,5,5.066666666666666
12-11,6,4.8
12-11,7,4.8
12-11,8,4.866666666666667
12-11,9,4.766666666666667
12-11,10,4.733333333333333
12-11,11,5.033333333333333
12-11,12,5.066666666666667
12-11,13,4.933333333333334
12-11,14,4.766666666666667
12-11,15,4.533333333333333
12-11,16,4.266666666666667
12-11,17,4.166666666666667
12-11,18,3.966666666666667
12-11,19,3.9666666666666655
12-11,20,3.8666666666666663
12-11,21,3.966666666666667
12-11,22,3.8333333333333335
12-11,23,3.7
12-12,0,3.3000000000000003
12-12,1,2.6333333333333333
12-12,2,2.6333333333333333
12-12,3,1.9666666666666668
12-12,4,1.7
12-12,5,1.5666666666666669
12-12,6,1.9666666666666668
12-12,7,2.2333333333333334
12-12,8,2.733333333333333
12-12,9,3.233333333333333
12-12,10,4.1000000000000005
12-12,11,4.5
12-12,12,4.933333333333334
12-12,13,4.966666666666667
12-12,14,4.7
12-12,15,4.3
12-12,16,3.4333333333333336
12-12,17,3.1666666666666665
12-12,18,2.7
12-12,19,2.766666666666666
12-12,20,2.5
12-12,21,2.266666666666667
12-12,22,1.9
12-12,23,1.8000000000000005
12-13,0,1.6000000000000003
12-13,1,1.5333333333333334
12-13,2,1.3000000000000005
12-13,3,1.3000000000000005
12-13,4,1.0666666666666669
12-13,5,1.1000000000000003
12-13,6,1.333333333333333
12-13,7,1.1333333333333333
12-13,8,2.0333333333333337
12-13,9,2.5
12-13,10,2.766666666666667
12-13,11,2.766666666666667
12-13,12,2.933333333333333
12-13,13,2.766666666666666
12-13,14,2.5000000000000004
12-13,15,2.333333333333333
12-13,16,2.0333333333333337
12-13,17,2.066666666666667
12-13,18,2.066666666666667
12-13,19,1.9666666666666668
12-13,20,1.9666666666666668
12-13,21,1.6333333333333335
12-13,22,1.5333333333333332
12-13,23,1.3666666666666665
12-14,0,1.3333333333333333
12-14,1,1.3
12-14,2,1.0666666666666669
12-14,3,0.7333333333333331
12-14,4,0.4666666666666667
12-14,5,0.5
12-14,6,0.3333333333333332
12-14,7,0.0
12-14,8,1.0333333333333332
12-14,9,1.9
12-14,10,2.766666666666667
12-14,11,3.6
12-14,12,3.8
12-14,13,3.866666666666667
12-14,14,3.6
12-14,15,2.2333333333333334
12-14,16,2.033333333333333
12-14,17,1.7666666666666666
12-14,18,1.6
12-14,19,1.7333333333333332
12-14,20,2.0
12-14,21,1.9
12-14,22,1.2666666666666668
12-14,23,1.2
12-15,0,1.3
12-15,1,1.3333333333333333
12-15,2,1.5
12-15,3,1.7333333333333332
12-15,4,1.8333333333333333
12-15,5,2.2333333333333334
12-15,6,2.566666666666667
12-15,7,2.966666666666667
12-15,8,3.6
12-15,9,4.633333333333334
12-15,10,5.5
12-15,11,6.066666666666666
12-15,12,6.566666666666667
12-15,13,7.233333333333334
12-15,14,6.9
12-15,15,6.133333333333333
12-15,16,5.933333333333334
12-15,17,5.866666666666667
12-15,18,6.0
12-15,19,5.866666666666666
12-15,20,5.866666666666667
12-15,21,6.066666666666666
12-15,22,6.133333333333333
12-15,23,5.766666666666667
12-16,0,5.633333333333333
12-16,1,5.833333333333333
12-16,2,6.066666666666666
12-16,3,6.1000000000000005
12-16,4,5.2
12-16,5,4.333333333333333
12-16,6,4.6000000000000005
12-16,7,4.7
12-16,8,5.566666666666666
12-16,9,6.166666666666667
12-16,10,6.766666666666666
12-16,11,7.266666666666666
12-16,12,7.400000000000001
12-16,13,7.2
12-16,14,7.033333333333334
12-16,15,6.133333333333333
12-16,16,5.533333333333334
12-16,17,5.3
12-16,18,4.733333333333333
12-16,19,4.866666666666666
12-16,20,6.133333333333333
12-16,21,6.166666666666667
12-16,22,6.066666666666666
12-16,23,5.933333333333334
12-17,0,5.7
12-17,1,5.7
12-17,2,5.566666666666666
12-17,3,5.400000000000001
12-17,4,5.166666666666667
12-17,5,5.166666666666667
12-17,6,5.233333333333333
12-17,7,5.066666666666666
12-17,8,5.0
12-17,9,5.133333333333334
12-17,10,5.400000000000001
12-17,11,5.8
12-17,12,6.2
12-17,13,6.099999999999999
12-17,14,5.533333333333334
12-17,15,5.166666666666667
12-17,16,4.9
12-17,17,4.566666666666666
12-17,18,4.233333333333333
12-17,19,3.8666666666666663
12-17,20,3.6
12-17,21,3.7
12-17,22,3.6666666666666665
12-17,23,3.5
12-18,0,3.2
12-18,1,3.1
12-18,2,2.7999999999999994
12-18,3,2.833333333333333
12-18,4,3.1333333333333333
12-18,5,3.2999999999999994
12-18,6,3.4
12-18,7,3.8333333333333335
12-18,8,4.433333333333334
12-18,9,5.266666666666667
12-18,10,6.033333333333334
12-18,11,6.7
12-18,12,6.9
12-18,13,6.6000000000000005
12-18,14,6.733333333333333
12-18,15,6.6000000000000005
12-18,16,6.566666666666666
12-18,17,6.366666666666667
12-18,18,6.366666666666667
12-18,19,6.1000000000000005
12-18,20,6.166666666666667
12-18,21,6.233333333333333
12-18,22,6.333333333333333
12-18,23,6.266666666666667
12-19,0,6.733333333333333
12-19,1,7.1000000000000005
12-19,2,7.933333333333334
12-19,3,7.8
12-19,4,8.4
12-19,5,8.733333333333333
12-19,6,8.833333333333334
12-19,7,8.0
12-19,8,7.866666666666667
12-19,9,7.866666666666667
12-19,10,7.833333333333333
12-19,11,7.766666666666667
12-19,12,7.733333333333334
12-19,13,7.466666666666666
12-19,14,7.8
12-19,15,8.033333333333333
12-19,16,8.1
12-19,17,8.066666666666666
12-19,18,8.066666666666666
12-19,19,7.733333333333333
12-19,20,7.366666666666667
12-19,21,7.3
12-19,22,7.166666666666667
12-19,23,7.166666666666667
12-20,0,7.5
12-20,1,7.266666666666667
12-20,2,7.400000000000001
12-20,3,7.433333333333334
12-20,4,7.666666666666667
12-20,5,7.8
12-20,6,7.6
12-20,7,8.133333333333333
12-20,8,8.133333333333333
12-20,9,8.366666666666667
12-20,10,8.633333333333333
12-20,11,8.933333333333334
12-20,12,9.0
12-20,13,9.0
12-20,14,8.6
12-20,15,8.299999999999999
12-20,16,8.133333333333333
12-20,17,8.133333333333333
12-20,18,8.266666666666667
12-20,19,8.233333333333333
12-20,20,8.333333333333334
12-20,21,8.566666666666666
12-20,22,8.700000000000001
12-20,23,8.566666666666668
12-21,0,8.366666666666667
12-21,1,8.4
12-21,2,8.166666666666666
12-21,3,8.200000000000001
12-21,4,8.433333333333332
12-21,5,8.166666666666666
12-21,6,8.333333333333334
12-21,7,8.233333333333333
12-21,8,8.5
12-21,9,8.833333333333334
12-21,10,9.166666666666666
12-21,11,9.333333333333334
12-21,12,9.133333333333333
12-21,13,9.4
12-21,14,9.333333333333334
12-21,15,9.366666666666667
12-21,16,8.266666666666667
12-21,17,8.1
12-21,18,8.666666666666666
12-21,19,8.9
12-21,20,9.2
12-21,21,8.299999999999999
12-21,22,8.6
12-21,23,8.433333333333332
12-22,0,7.966666666666666
12-22,1,7.866666666666667
12-22,2,8.233333333333333
12-22,3,8.133333333333333
12-22,4,8.1
12-22,5,8.166666666666666
12-22,6,7.833333333333333
12-22,7,7.466666666666666
12-22,8,6.900000000000001
12-22,9,7.633333333333333
12-22,10,8.6
12-22,11,8.5
12-22,12,7.766666666666667
12-22,13,8.033333333333333
12-22,14,8.0
12-22,15,7.833333333333333
12-22,16,7.366666666666667
12-22,17,7.8
12-22,18,7.866666666666666
12-22,19,7.233333333333333
12-22,20,7.633333333333333
12-22,21,7.1000000000000005
12-22,22,6.933333333333334
12-22,23,7.233333333333333
12-23,0,7.899999999999999
12-23,1,8.033333333333333
12-23,2,8.566666666666666
12-23,3,8.666666666666666
12-23,4,8.299999999999999
12-23,5,8.4
12-23,6,7.966666666666666
12-23,7,8.266666666666667
12-23,8,8.533333333333333
12-23,9,9.0
12-23,10,9.433333333333334
12-23,11,9.633333333333333
12-23,12,9.366666666666667
12-23,13,9.1
12-23,14,8.9
12-23,15,8.6
12-23,16,8.5
12-23,17,8.866666666666667
12-23,18,8.866666666666667
12-23,19,8.799999999999999
12-23,20,8.9
12-23,21,8.133333333333333
12-23,22,8.299999999999999
12-23,23,8.166666666666666
12-24,0,8.0
12-24,1,7.233333333333333
12-24,2,7.133333333333334
12-24,3,7.766666666666667
12-24,4,8.133333333333333
12-24,5,8.299999999999999
12-24,6,8.5
12-24,7,8.4
12-24,8,8.533333333333333
12-24,9,8.833333333333334
12-24,10,9.166666666666666
12-24,11,9.366666666666667
12-24,12,9.5
12-24,13,9.7
12-24,14,9.433333333333332
12-24,15,9.266666666666667
12-24,16,9.033333333333331
12-24,17,8.966666666666667
12-24,18,9.133333333333333
12-24,19,9.033333333333331
12-24,20,9.4
12-24,21,9.366666666666667
12-24,22,9.266666666666667
12-24,23,9.433333333333334
12-25,0,9.633333333333333
12-25,1,9.533333333333331
12-25,2,9.5
12-25,3,9.9
12-25,4,9.733333333333333
12-25,5,9.466666666666669
12-25,6,9.5
12-25,7,9.433333333333332
12-25,8,9.566666666666668
12-25,9,9.766666666666666
12-25,10,10.0
12-25,11,10.1
12-25,12,10.166666666666666
12-25,13,10.033333333333331
12-25,14,9.9
12-25,15,9.766666666666666
12-25,16,9.7
12-25,17,9.5
12-25,18,9.333333333333334
12-25,19,9.166666666666666
12-25,20,9.233333333333334
12-25,21,9.666666666666666
12-25,22,9.6
12-25,23,9.533333333333331
12-26,0,9.4
12-26,1,9.433333333333334
12-26,2,9.266666666666667
12-26,3,8.9
12-26,4,8.5
12-26,5,8.333333333333334
12-26,6,8.299999999999999
12-26,7,8.366666666666667
12-26,8,8.466666666666667
12-26,9,8.033333333333333
12-26,10,8.233333333333333
12-26,11,8.166666666666666
12-26,12,8.033333333333333
12-26,13,7.666666666666667
12-26,14,7.433333333333334
12-26,15,6.733333333333333
12-26,16,6.133333333333333
12-26,17,5.633333333333333
12-26,18,4.833333333333333
12-26,19,4.166666666666667
12-26,20,3.8333333333333335
12-26,21,3.5666666666666664
12-26,22,3.4
12-26,23,3.3666666666666667
12-27,0,3.133333333333333
12-27,1,3.1666666666666665
12-27,2,3.3000000000000003
12-27,3,3.7
12-27,4,4.066666666666666
12-27,5,3.966666666666667
12-27,6,4.3
12-27,7,4.133333333333334
12-27,8,4.466666666666667
12-27,9,4.666666666666667
